id,physical_description,size_cp,size,menu_format,unit
25564,CARD; 3.25 X 5.25;, 3.25 x 5.25,3.25x5.25,,
25565,FOLDER;4X6,4x6,4x6,,
25566,CARD; ILLUS; COL; 5.25X8;, 5.25x8,5.25x8,,
25568,CARD; ILLUS; COL; 4X6;, 4x6,4x6,,
25605,BOOKLET; COL; ILLUS; 6 X 9.25;, 6 x 9.25,6x9.25,,
25606,CARD; 4.5 X 6.75;, 4.5 x 6.75,4.5x6.75,,
25607,FOLDER; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
25608,FOLDER; 4 X 6.5;, 4 x 6.5,4x6.5,,
25609,FOLDER; ILLUS; 5X6.5;, 5x6.5,5x6.5,,
25610,BOOKLET; ILLUS; COL; 5.75X7.5;, 5.75x7.5,5.75x7.5,,
25611,FOLDER; 6.0X8.5; ILLUS; COL;, 6.0x8.5,6.0x8.5,,
25612,FOLDER; ILLUS; 5.25 X 4;, 5.25 x 4,5.25x4,,
25613,CARD; ILLUS; COL; 3.75X7.5;, 3.75x7.5,3.75x7.5,,
25614,BROADSIDE; 5X8;, 5x8,5x8,,
25615,FOLDER; 6.5X10.0;, 6.5x10.0,6.5x10.0,,
25616,FOLDER; COL;5.25 X 9.75;,5.25 x 9.75,5.25x9.75,,
25617,CARD; 7.25 X 13;, 7.25 x 13,7.25x13,,
25618,BROADSIDE; COL; 5 X 9;, 5 x 9,5x9,,
25620,BOOKLET; ILLUS; COL; 5.5 X 7;, 5.5 x 7,5.5x7,,
25621,FOLDER; ILLUS; 5 X 4.25;, 5 x 4.25,5x4.25,,
25622,BOOKLET; ILLUS; COL; 5.6X8.75;, 5.6x8.75,5.6x8.75,,
25623,BOOKLET;ILL;COL;5.75X7.5;,5.75x7.5,5.75x7.5,,
25626,CARD; ILLUS; COL; 4X7.25;, 4x7.25,4x7.25,,
25628,BOOKLET; ILLUS; COL; 6.25 X 5.5;, 6.25 x 5.5,6.25x5.5,,
25629,BOOKLET; ILLUS;COL;5.25X10.5;,5.25x10.5,5.25x10.5,,
25631,CARD; ILLUS; COL; 3.5X7;, 3.5x7,3.5x7,,
14218,BROADSIDE; EMBLEM; 5.35 X 7.25;, 5.35 x 7.25,5.35x7.25,,
25633,BROADSHEET; 3.75X6;, 3.75x6,3.75x6,,
25635,BOOKLET;ILL;COL;5.75X7.75;,5.75x7.75,5.75x7.75,,
25604,BROADSIDE; 4 X 7.5;, 4 x 7.5,4x7.5,,
25603,CARD; 5X8;, 5x8,5x8,,
14219,FOLDER ILLUS COVER; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
25582,BROADSIDE; PHOTOGRAPH; COL; 5.25 X 8.5;, 5.25 x 8.5,5.25x8.5,,
25569,CARD;ILL;COL;4.25X6.25;,4.25x6.25,4.25x6.25,,
25570,BROADSIDE; 6X9, 6x9,6x9,,
25571,CARD; 4.5 X 7.25;, 4.5 x 7.25,4.5x7.25,,
25572,BOOKLET; ILLUS; COL; 5.5 X 6.75;, 5.5 x 6.75,5.5x6.75,,
25573,BOOKLET; ILLUS; COL; 4.75X7.6;, 4.75x7.6,4.75x7.6,,
25574,FOLDER; ILLUS; COL; 6X9;, 6x9,6x9,,
25577,BOOKLET; COL;ILLUS; 5 X 7.5;, 5 x 7.5,5x7.5,,
25578,FOLDER; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
25579,FOLDER; ILL; 4.75X6.5, 4.75x6.5,4.75x6.5,,
25580,FOLDER; ILLUS; COL; 4.5X6.75;, 4.5x6.75,4.5x6.75,,
25581,FOLDER; 3.25 X 4.75;, 3.25 x 4.75,3.25x4.75,,
25584,CARD; 7.0X9.5;, 7.0x9.5,7.0x9.5,,
25601,FOLDER;ILL;COL;4.5X7,4.5x7,4.5x7,,
25585,CARD;ILL;COL;5.25X8;,5.25x8,5.25x8,,
25586,CARD;ILL;COL;5.25X8;,5.25x8,5.25x8,,
25589,CARD; ILLUS; COL; 3.5X4.25;, 3.5x4.25,3.5x4.25,,
25591,CARD; COL; 2.75X5.6;, 2.75x5.6,2.75x5.6,,
25593,FOLDER; ILLUS; COL; 5.25X7;, 5.25x7,5.25x7,,
25594,FOLDER; 3.25X5.5;, 3.25x5.5,3.25x5.5,,
25595,FOLDER; ILLUS; 4.25 X 6;, 4.25 x 6,4.25x6,,
25596,BOOKLET; 3.5X5;, 3.5x5,3.5x5,,
25597,FOLDER; COL; 4.75X7;, 4.75x7,4.75x7,,
25599,BOOKLET;ILLUS; 3.5 X 6;, 3.5 x 6,3.5x6,,
25600,BOOKLET; ILLUS; COL; 5.5X8.5;, 5.5x8.5,5.5x8.5,,
25496,BOOKLET; ILLUS; COL; 6.75X10.25;, 6.75x10.25,6.75x10.25,,
25494,FOLDER; ILLUS; COL; 4X5.6;, 4x5.6,4x5.6,,
25357,CARD; COL; ILLUS; 5 X 6.75;, 5 x 6.75,5x6.75,,
25392,CARD; 5.0X8.25; ILLUS; COLOR;, 5.0x8.25,5.0x8.25,,
25394,FOLDER; ILLUS; COL; 5.5 X 4.25;, 5.5 x 4.25,5.5x4.25,,
25396,CARD; ILLUS; COLOR; 6 X 6;, 6 x 6,6x6,,
25397,FOLDER; ILLUS; 4.5 X 6.25;, 4.5 x 6.25,4.5x6.25,,
25398,BROADSIDE; ILLUS; COL; 5.25X8.5;, 5.25x8.5,5.25x8.5,,
25399,FOLDER; ILLUS; COL; 5.25X5.25;, 5.25x5.25,5.25x5.25,,
25400,FOLDER;4.5X6.5;,4.5x6.5,4.5x6.5,,
25401,CARD; 5X8;, 5x8,5x8,,
25402,BROADSIDE; ILLUS; COL; 4 X 5.75;, 4 x 5.75,4x5.75,,
25403,CARD; 5.25 X 8.75;, 5.25 x 8.75,5.25x8.75,,
25404,CARD; 5X8;, 5x8,5x8,,
25405,BROADSIDE; HOTEL EMBLEM; COL; 4 X 7.5, 4 x 7.5,4x7.5,,
25406,CARD;ILL;COL;5X8;,5x8,5x8,,
25408,BOOKLET; ILL; 7X11, 7x11,7x11,,
25410,BROADSHEET; 7.25X14;, 7.25x14,7.25x14,,
25411,CARD;ILL;COL;4.25X6.25;,4.25x6.25,4.25x6.25,,
25412,CARD;ILL;COL;4X5.75,4x5.75,4x5.75,,
25413,BOOKLET;ILLUS; COL;4X5.75;,4x5.75,4x5.75,,
25414,CARD; ILLUS; COL; 8.75X12.75;, 8.75x12.75,8.75x12.75,,
25416,CARD; 7 X 11.75;, 7 x 11.75,7x11.75,,
25417,CARD; 5.5X14;, 5.5x14,5.5x14,,
25418,FOLDER; 4.5 X 7.75; ILLUS; COL;, 4.5 x 7.75,4.5x7.75,,
25419,CARD; 5 X 8;, 5 x 8,5x8,,
25420,CARD;ILL;COL;5X8;,5x8,5x8,,
25421,FOLDER; 4.5 X 5.5;, 4.5 x 5.5,4.5x5.5,,
25423,BROADSIDE; ILLUS; COL; 5 X 7;, 5 x 7,5x7,,
25393,CARD; ILLUS; 4X6;, 4x6,4x6,,
14222,FOLDER;5 X 7;,5 x 7,5x7,,
25493,BROADSIDE; 3.75X5;, 3.75x5,3.75x5,,
25390,FOL; ILLUS; 5 x 7;, 5 x 7,5x7,,
25359,BROADSHEET; HOTEL EMBLEM; COL; 4.5 X 8;, 4.5 x 8,4.5x8,,
25361,BROADSIDE; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
25362,FOLDER; 3.5X5, 3.5x5,3.5x5,,
25365,FOLDER; ILLUS; 4.5X6.75;, 4.5x6.75,4.5x6.75,,
25366,CARD; ILLUS; COL; 5 X 8;, 5 x 8,5x8,,
25367,FOLDER; ILLUS; COL; 5 X 7.25;, 5 x 7.25,5x7.25,,
25368,BOOKLET; ILLUS; COL; 6X8.5;, 6x8.5,6x8.5,,
25369,CARD; 4.25 X 6.25;, 4.25 x 6.25,4.25x6.25,,
25370,BROADSIDE; 7 X 11;, 7 x 11,7x11,,
25371,CARD; 5X8;, 5x8,5x8,,
25372,FOLDER; ILLUS; COL; 3.5X5;, 3.5x5,3.5x5,,
25375,BROADSIDE;5.5X8.5;,5.5x8.5,5.5x8.5,,
25376,BROADSHEET;5X8;,5x8,5x8,,
25377,CARD;ILL;COL;5X8;,5x8,5x8,,
25378,BROADSIDE;5X8,5x8,5x8,,
25379,FOLDER; ILLUS; 5X6.75;, 5x6.75,5x6.75,,
25380,CARD; 5X8;, 5x8,5x8,,
25382,BROADSIDE; 4.5X7;, 4.5x7,4.5x7,,
25383,CARD;5.5X7.5;,5.5x7.5,5.5x7.5,,
25384,BROADSIDE; ILLUS; 6 X 9.5;, 6 x 9.5,6x9.5,,
25385,FOLDER; 7.0X11.0;, 7.0x11.0,7.0x11.0,,
25386,THREE CARDS;ILLUS;4.25X6[MENU];4.5X5.25[TOASTS];,4.25x6,4.25x6,,
25387,CARD;4.5X7;,4.5x7,4.5x7,,
25388,BROADSHEET;5X8;,5x8,5x8,,
25389,CARD; 4.5X7;, 4.5x7,4.5x7,,
25424,BROADSIDE;ILLUS;COL;4.5X7;,4.5x7,4.5x7,,
25425,CARD; ILLUS; COL; 6 X 8;, 6 x 8,6x8,,
25426,FOLDER; ILLUS; COL; 3.5X6.5;, 3.5x6.5,3.5x6.5,,
25427,FOLDER; COL; ILLUS; 5.5 X 7;, 5.5 x 7,5.5x7,,
25463,BROADSHEET;ILLUS;COL;6X8;,6x8,6x8,,
25464,FOLDER; ILLUS; COL; 4.5X6.5;, 4.5x6.5,4.5x6.5,,
25465,FOLDER; ILLUS; COL; 3.50 X 5.50;, 3.50 x 5.50,3.50x5.50,,
25466,BOOKLET; ILLUS; 4.75X6;, 4.75x6,4.75x6,,
25468,CARD; 6.5 X 10.25;, 6.5 x 10.25,6.5x10.25,,
25469,FOLDER; ILLUS; 4.25X7;, 4.25x7,4.25x7,,
25470,CARD;ILL;COL;5X8;,5x8,5x8,,
25471,CARD; 3.5 X 4.75;, 3.5 x 4.75,3.5x4.75,,
25472,BOOKLET; ILLUS; 6 X 9;, 6 x 9,6x9,,
25473,BROADSIDE; ILLUS; COL; 5.5X8;, 5.5x8,5.5x8,,
25474,CARD; ILLUS; 3.6X5;, 3.6x5,3.6x5,,
25476,CARD;COL;6.5X9.25;,6.5x9.25,6.5x9.25,,
25477,"FOLDER,; ILLUS; 5.5 X 7;", 5.5 x 7,5.5x7,,
25478,BOOKLET; ILLUS; COL; 5X8;, 5x8,5x8,,
25480,CARD; ILLUS; COL; 5.25X8;, 5.25x8,5.25x8,,
25482,BOOKLET;ILLUS;COL;4.5X6;,4.5x6,4.5x6,,
25483,BROADSIDE; HOTEL EMBLEM; 4 X 7.5;, 4 x 7.5,4x7.5,,
25484,FOLDER; ILLUS; 6X9.5;, 6x9.5,6x9.5,,
25485,BOOKLET; 5 X 7;, 5 x 7,5x7,,
25486,BROADSHEET; ILLUS; 5.5 X 8.5, 5.5 x 8.5,5.5x8.5,,
25488,FOLDER; ILLUS;6.5 X 9,6.5 x 9,6.5x9,,
25489,CARD; 5X8;, 5x8,5x8,,
25490,BROADSIDE; ILLUS; COL; 3.5 X 7;, 3.5 x 7,3.5x7,,
25491,CARD; 5 X 7.25;, 5 x 7.25,5x7.25,,
14221,BROADSIDE; COL; 5 X 6.5;, 5 x 6.5,5x6.5,,
25462,CARD; 6.6X9.25;, 6.6x9.25,6.6x9.25,,
25461,BROADSIDE; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
25460,CARD; 4 X 6.5;, 4 x 6.5,4x6.5,,
25441,FOLDER; ILLUS; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
25428,FOLDER; ILLUS;COL;4.25X5.75;,4.25x5.75,4.25x5.75,,
25429,BOOKLET;ILLUS; COL;6 X 7;,6 x 7,6x7,,
25430,BOOKLET; COL; ILLUS; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
25431,CARD; ILLUS; 5 X 8;, 5 x 8,5x8,,
25433,CARD; ILLUS; COL; 5.25X8;, 5.25x8,5.25x8,,
25435,FOLDER; 6X10;, 6x10,6x10,,
25436,BROADSIDE; COL; 5.5 X 8.5;, 5.5 x 8.5,5.5x8.5,,
25437,BOOKLET; COL; ILLUS; 5.5 X 9;, 5.5 x 9,5.5x9,,
25438,FOLDER; 6.25 X 9.5;, 6.25 x 9.5,6.25x9.5,,
25439,FOL; 5.25X6.5;, 5.25x6.5,5.25x6.5,,
25440,FOLDER; ILLUS; COL; 4.5X6.75;, 4.5x6.75,4.5x6.75,,
25442,CARD;5.25X7.5,5.25x7.5,5.25x7.5,,
25459,BROADSHEET; 5.5X6.75; ILLUS; COL;, 5.5x6.75,5.5x6.75,,
25443,BROADSIDE; 4.25X6.75;, 4.25x6.75,4.25x6.75,,
25445,BROADSIDE; ILLUS; 5X6;, 5x6,5x6,,
25446,FOLDER; 4.5 X 7.75; ILLUS; COL;, 4.5 x 7.75,4.5x7.75,,
25448,FOLDER; ILL; 4.75X6.5, 4.75x6.5,4.75x6.5,,
25449,"BROADSHEET;ILLUS, COL;5.5X8;",5.5x8,5.5x8,,
25450,BROADSIDE;ILLUS;COL;4.5X7;,4.5x7,4.5x7,,
25451,BOOKLET; ILLUS; COL; 7X9;, 7x9,7x9,,
25452,CARD; 3.25 X 5;, 3.25 x 5,3.25x5,,
25453,BROADSIDE; 3.5X5.75;, 3.5x5.75,3.5x5.75,,
25454,FOLDER; ILLUS; COL; 5X6;, 5x6,5x6,,
25456,FOLDER; ILLUS; COL; 5X7.25;, 5x7.25,5x7.25,,
25073,CARD; 5.0X8.0;, 5.0x8.0,5.0x8.0,,
25071,BROADIDE; ILLUS; COL; 5 X 8;, 5 x 8,5x8,,
24475,CARD; ILLUS; COL; 5 X 8;, 5 x 8,5x8,,
24659,FOLDER; 5.5 X 6.75;, 5.5 x 6.75,5.5x6.75,,
24661,CARD;4X6;,4x6,4x6,,
24662,CARD; 4.5X7.5;, 4.5x7.5,4.5x7.5,,
24663,FOLDER; ILLUS; COL; 4.5 X 7.25;, 4.5 x 7.25,4.5x7.25,,
24664,FOLDER; 6.5 X 9.5;, 6.5 x 9.5,6.5x9.5,,
24665,BROADSIDE;ILLUS;5.25 X 7.5;,5.25 x 7.5,5.25x7.5,,
24666,BROADSHEET; ILLUS; COL; 5.5 X 7;, 5.5 x 7,5.5x7,,
24667,BROADSIDE;ILLUS;6.5X11;,6.5x11,6.5x11,,
24668,BOOKLET; ILLUS; COL; 3.5 X 4.5;, 3.5 x 4.5,3.5x4.5,,
24669,CARD; COL; ILLUS; 6X10;, 6x10,6x10,,
24670,FOLDER; ILLUS; 4.75X7.5;, 4.75x7.5,4.75x7.5,,
24674,BROADSHEET;5X8;,5x8,5x8,,
24675,BROADSHEET; 4.5 x 6.5;, 4.5 x 6.5,4.5x6.5,,
24676,BOOKLET; ILLUS; COL; 5.6X19.6;, 5.6x19.6,5.6x19.6,,
24677,BOOKLET; ILLUS; COL; 7 X 8.5;, 7 x 8.5,7x8.5,,
24679,CARD; COL; 4.5 X 7.75;, 4.5 x 7.75,4.5x7.75,,
24681,BOOKLET; COL; ILLUS; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
24682,FOLDER; ILLUS; COL; 4.25X7;, 4.25x7,4.25x7,,
24683,FOLDER; 7 X 11;, 7 x 11,7x11,,
24684,FOLDER;ILL;COL;5X7.5;,5x7.5,5x7.5,,
24686,BROADSIDE; 5 X 9;, 5 x 9,5x9,,
24687,CARD; ILLUS; COL; 5.5 X 7.75;, 5.5 x 7.75,5.5x7.75,,
24688,CARD;ILL;COL;5.25X8;,5.25x8,5.25x8,,
24689,FOLDER; COL; 7 X 11;, 7 x 11,7x11,,
24690,BROADSIDE; ILLUS;6.75X8.25;,6.75x8.25,6.75x8.25,,
24691,BROADSIDE; 8.25 X 12.75;, 8.25 x 12.75,8.25x12.75,,
24660,BROADSIDE; ILLUS; 5.5X8.5;, 5.5x8.5,5.5x8.5,,
24658,FOLDER; COL; ILLUS; 8.25 X 6;, 8.25 x 6,8.25x6,,
24620,CARD; ILLUS; COL; 3.6X5.6;, 3.6x5.6,3.6x5.6,,
24657,BOOKLET; ILLUS; COL; 5X8.25;, 5x8.25,5x8.25,,
24622,BOOKLET; ILLUS; COL; 5.75X8.25;, 5.75x8.25,5.75x8.25,,
24623,CARD; ILLUS; COL; 8.75X12.75;, 8.75x12.75,8.75x12.75,,
24626,BOOKLET; ILLUS; COL; 4.5X6;, 4.5x6,4.5x6,,
24627,"CARD; ILLUS; COL; 5,25X8.75;",25x8.75,5.25x8.75,,
24629,BROADSIDE; ILLUS; COL; 4.25X7;, 4.25x7,4.25x7,,
24630,BOOKLET; ILLUS; COL; 8.5X9.5;, 8.5x9.5,8.5x9.5,,
24631,FOLDER;ILL;COL;4.5X7;,4.5x7,4.5x7,,
24632,CARD; ILLUS; COL; 8X6;, 8x6,8x6,,
24633,FOLDER; ILL; COL; 6X8, 6x8,6x8,,
24634,FOLDER;ILLUS;4.5X7;,4.5x7,4.5x7,,
24635,FOLDER; COL; 5X8;, 5x8,5x8,,
24637,BROADSHEET; ILLUS;  7 X 9.5;,  7 x 9.5,7x9.5,,
24638,CARD; ILLUS; COL; 6.5X10;, 6.5x10,6.5x10,,
24642,BROADSIDE;ILLUS;4X7.5;,4x7.5,4x7.5,,
24643,CARD; 3.5X5.25;, 3.5x5.25,3.5x5.25,,
24644,FOLDER; ILLUS; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
24646,CARD 4.5 X 7;, 4.5 x 7,4.5x7,,
24647,FOLDER; COL; 5.5 X 11;, 5.5 x 11,5.5x11,,
24649,FOLDER; ILLUS; 5 X 6;, 5 x 6,5x6,,
24650,FOLDER;GREY COL;4.5 X 7;,4.5 x 7,4.5x7,,
24651,CARD; COL; 4.5 X 8;, 4.5 x 8,4.5x8,,
24653,BOOKLET; COL; 4.75 X 5;, 4.75 x 5,4.75x5,,
24654,FOLDER;COL;8X12;,8x12,8x12,,
24655,FOLDER; ILLUS; COL; 4X9.25;, 4x9.25,4x9.25,,
24656,BOOKLET; ILLUS; 4.5 X 8;, 4.5 x 8,4.5x8,,
24692,CARD; ILLUS; COL; 4.75 X 8;, 4.75 x 8,4.75x8,,
24693,BOOKLET; 16 X 12, 16 x 12,16x12,,
24694,CARD; ILLUS; COL; 5 X 7.75;, 5 x 7.75,5x7.75,,
24695,FOLDER; ILLUS; 6 X 4;, 6 x 4,6x4,,
24737,FOLDER; ILLUS; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
24739,CARD; 5X8;, 5x8,5x8,,
24740,FOLDER; ILLUS; 6.75X7;, 6.75x7,6.75x7,,
24741,BROADSHEET; 4.5X6.5, 4.5x6.5,4.5x6.5,,
24743,FOLDER; ILLUS; COL; 4.5 X 6.75;, 4.5 x 6.75,4.5x6.75,,
24744,FOLDER; 4.25X6;, 4.25x6,4.25x6,,
24745,BROADSIDE;ILL;5X6.25;,5x6.25,5x6.25,,
24746,FOLDER;ILLUS;COL;5.25X7;,5.25x7,5.25x7,,
24747,BROADSIDE; CARD; 3.5X5;, 3.5x5,3.5x5,,
24748,CARD; 4 X 7.5;, 4 x 7.5,4x7.5,,
24749,BOOKLET; COL; ILLUS; 7 X 8.75;, 7 x 8.75,7x8.75,,
24750,FOLDER; 4.5X7.0; ILLUS; COL;, 4.5x7.0,4.5x7.0,,
24751,CARD; 3.75 X 6.75;, 3.75 x 6.75,3.75x6.75,,
24752,BOOKLET; COL; ILLUS; 4 X 9.25;, 4 x 9.25,4x9.25,,
24753,FOLDER; COL; 5.25X8.25;, 5.25x8.25,5.25x8.25,,
24754,FOLDER; ILLUS; COL; 5.25X7.5;, 5.25x7.5,5.25x7.5,,
24755,CARD; 3.75 X 6;, 3.75 x 6,3.75x6,,
24756,FOLDER; ILLUS; 5.5X7.75;, 5.5x7.75,5.5x7.75,,
24757,CARD; ILLUS; COL; 4X7.5;, 4x7.5,4x7.5,,
24759,FOLDER; ILLUS; COL; 5.25 X 7;, 5.25 x 7,5.25x7,,
24760,FOLDER; 5.75 X 8.75, 5.75 x 8.75,5.75x8.75,,
24763,BROADSIDE; 5 X 7.5;, 5 x 7.5,5x7.5,,
24767,BROADSHEET; ILLUS; 6.25X9.25;, 6.25x9.25,6.25x9.25,,
24769,BROADSIDE; ILLUS; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
24770,CARD; ILLUS; COL; 6X9.25;, 6x9.25,6x9.25,,
24736,FOLDER;ILL;COL;5.25X8;,5.25x8,5.25x8,,
24735,CARD; COL; 4 X 6;, 4 x 6,4x6,,
24734,CARD; ILLUS; 6 X 8.5;, 6 x 8.5,6x8.5,,
24715,BOOKLET; COL; ILLUS; 5.5 X 7;, 5.5 x 7,5.5x7,,
24696,FOLDER; COL; 4.5X5.75;, 4.5x5.75,4.5x5.75,,
24699,FOLDER; 5 X 5.5;, 5 x 5.5,5x5.5,,
24700,BOOKLET;ILLUS;RIBBON TRIM;9.75X12;,9.75x12,9.75x12,,
24701,BOOKLET;ILLUS;COL;5X7;,5x7,5x7,,
24703,CARD; ILLUS; COL; 3.25X5.25;, 3.25x5.25,3.25x5.25,,
24705,FOLDER; 4.5 X 7.25;, 4.5 x 7.25,4.5x7.25,,
24706,FOLDER; ILLUS; COL; 4.50 x 6;, 4.50 x 6,4.50x6,,
24711,FOLDER; ILLUS; COL; 5.25X8.75;, 5.25x8.75,5.25x8.75,,
24712,FOLDER; 3.5X5; ILLUS;, 3.5x5,3.5x5,,
24713,CARD;5 X 9;,5 x 9,5x9,,
24714,FOLDER; 4.25X6.25, 4.25x6.25,4.25x6.25,,
24716,CARD;ILL;COL;5.25X8;,5.25x8,5.25x8,,
24733,BROADSIDE; COL; 4.5 X 7;, 4.5 x 7,4.5x7,,
24717,FOLDER; COL; 5.25X7;, 5.25x7,5.25x7,,
24718,"FOLDER; 3,5 X 6.75;",5 x 6.75,3.5x6.75,,
24719,FOLDER;ILLUS;COL;5X7;,5x7,5x7,,
24720,BOOKLET; COL; 4.5X6;, 4.5x6,4.5x6,,
24724,"FOLDER, ILLUS; 5.25 X 7;", 5.25 x 7,5.25x7,,
14248,FOLDER; COL; 5.5X8.5;, 5.5x8.5,5.5x8.5,,
24727,FOLDER; ILLUS; 8X10.5;, 8x10.5,8x10.5,,
24728,FOLDER; ILLUS; COL; 4.5 X 6.75;, 4.5 x 6.75,4.5x6.75,,
24729,BOOKLET; COL; ILLUS; 3.5 X 5;, 3.5 x 5,3.5x5,,
24730,CARD; ILLUS; COL; 4.75 X 8;, 4.75 x 8,4.75x8,,
24731,CARD; 7 X 9;, 7 x 9,7x9,,
24621,FOLDER; ILL;4.5X11.5,4.5x11.5,4.5x11.5,,
24618,FOLDER; 5 X 7;, 5 x 7,5x7,,
24772,BROADSIDE; ILLUS; 5.5 X 8;, 5.5 x 8,5.5x8,,
24503,FOLDER; COL; ILLUS; 4.5 X 7;, 4.5 x 7,4.5x7,,
24506,BROADSIDE; COL; ILLUS; 4.25 X 6.75;, 4.25 x 6.75,4.25x6.75,,
24507,FOLDER; 4.25 X 6.5;, 4.25 x 6.5,4.25x6.5,,
24508,FOLDER; COL; 5.75 X 9.25;, 5.75 x 9.25,5.75x9.25,,
24510,CARD;ILL;6.5X8.75;,6.5x8.75,6.5x8.75,,
24511,FOLDER;ILLUS; COL;10.5 X 8.5;,10.5 x 8.5,10.5x8.5,,
24512,CARD; ILLUS; 4.5X6.75;, 4.5x6.75,4.5x6.75,,
24515,BROADSHEET;5.75X10;,5.75x10,5.75x10,,
24516,FOLDER; ILL; 5.5X8.5, 5.5x8.5,5.5x8.5,,
24517,BROADSIDE;COL;4.5X7;,4.5x7,4.5x7,,
24518,CARD; ILLUS; COL; 7X8.5;, 7x8.5,7x8.5,,
24519,CARD;6.75X11.25;,6.75x11.25,6.75x11.25,,
24520,BOOKLET; ILLUS; 5X7.5;, 5x7.5,5x7.5,,
24521,FOLDER; ILLUS; COL; 10X14;, 10x14,10x14,,
24522,FOLDER; COL; 5X3.5;, 5x3.5,5x3.5,,
24523,CARD; ILLUS; 4X6;, 4x6,4x6,,
24524,CARD; ILLUS; 3.5 X 5.75;, 3.5 x 5.75,3.5x5.75,,
24525,BROADSIDE; ALL ITEMS TYPED;8.25X11;,8.25x11,8.25x11,,
24526,BROADSIDE;ILL;COL;5X9;,5x9,5x9,,
24527,CARD; 5.5 X 6.5;, 5.5 x 6.5,5.5x6.5,,
24528,BOOKLET; 5.25 X 8.75;, 5.25 x 8.75,5.25x8.75,,
24529,CARD; ILLUS; 4.5 X 6.75;, 4.5 x 6.75,4.5x6.75,,
24530,CARD; COL; 4.25 X 6.5;, 4.25 x 6.5,4.25x6.5,,
24531,BOOKLET; ILLUS; 5 X 5;, 5 x 5,5x5,,
24534,CARD; ILLUS; 4.5X7;, 4.5x7,4.5x7,,
14250,CARD; 4.5X7;, 4.5x7,4.5x7,,
24504,BOOKLET; ILLUS; COL; 5.25X6.75;, 5.25x6.75,5.25x6.75,,
24502,CARD; 4.75 X 7.25;, 4.75 x 7.25,4.75x7.25,,
24616,BOOKLET; ILLUS; 4.5X7;, 4.5x7,4.5x7,,
24501,BROADSIDE; ILLUS; 6.5 X 9.5;, 6.5 x 9.5,6.5x9.5,,
24476,CARD; ILLUS; COL; 3.5X5.5;, 3.5x5.5,3.5x5.5,,
24477,BROADSIDE; ILLUS; COL; 6 X 8;, 6 x 8,6x8,,
24478,FOLDER; ILLUS; 4.5 X 7, 4.5 x 7,4.5x7,,
24479,FOLDER; ILLUS;6X9;,6x9,6x9,,
24480,BROADSIDE; 3.75 X 5.75;, 3.75 x 5.75,3.75x5.75,,
24481,FOLDER; ILLUS; COL; 5 X 6.75;, 5 x 6.75,5x6.75,,
24482,BROADSIDE; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
24483,BROADSHEET; 5.25X8.0; ILLUS;, 5.25x8.0,5.25x8.0,,
24484,FOLDER; ILLUS; 4 X 6.25, 4 x 6.25,4x6.25,,
24485,FOLDER; ILLUS; COL; 4.5X6.75;, 4.5x6.75,4.5x6.75,,
24486,BOOKLET; ILLUS; COL; 5.75 X 8.5;, 5.75 x 8.5,5.75x8.5,,
24487,BROADSHEET; ILLUS; 6.5 X 10.5;, 6.5 x 10.5,6.5x10.5,,
24488,BOOKLET; 5.25X7.5;, 5.25x7.5,5.25x7.5,,
24489,CARD;ILL;COL;3.25X5;,3.25x5,3.25x5,,
24490,CARD; 4.25 X 6.5;, 4.25 x 6.5,4.25x6.5,,
24491,FOLDER;ILL;7X11;,7x11,7x11,,
24492,FOLDER;4.5X6.5,4.5x6.5,4.5x6.5,,
24493,BROADSIDE; 5.25X8.0; ILLUS;, 5.25x8.0,5.25x8.0,,
24494,BOOKLET; ILLUS; COL; 7X9;, 7x9,7x9,,
24495,"FOLDER; ILLUS,COL; 4 X 6.5;", 4 x 6.5,4x6.5,,
24496,BOOKLET; ILLUSTRATED; 6.75X9;, 6.75x9,6.75x9,,
24497,FOLDER; 4.25X5.25;, 4.25x5.25,4.25x5.25,,
24498,CARD; 5 X 9;, 5 x 9,5x9,,
24499,BROADSHEET; COLOR; 5X7.75, 5x7.75,5x7.75,,
24500,FOLDER; COL; 4.5 X 6.5;, 4.5 x 6.5,4.5x6.5,,
24536,"folder, 7 x 5.5 in. ", 7 x 5.5 in,7x5.5,,inches
24539,CARD; ILLUS; COL; 3.5 X 6.25;, 3.5 x 6.25,3.5x6.25,,
24540,BOOKLET; ILLUS; COL; 5X6.5;, 5x6.5,5x6.5,,
24541,FOLDER;4.75X6.5;,4.75x6.5,4.75x6.5,,
24577,FOLDER; 7X10;, 7x10,7x10,,
24578,CARD;ILL;5.5X6.5;,5.5x6.5,5.5x6.5,,
24580,BOOKLET; ILLUS; COL; 7 X 6;, 7 x 6,7x6,,
